poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment
32661,39257,1517,2010,2010_Sen-G_ID,ID,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/21/2010,625,Tom Sullivan,735,DEM,20,Mike Crapo,734,REP,64,5,-44,11/2/2010,24.93,71.18,-46.25,2.25,2.25,1,-5.224426171,for The Spokesman-Review
32648,39244,1520,2010,2010_Sen-G_IN,IN,Sen-G,Sen-G,Rasmussen Reports,277,IVR,,10/21/2010,500,Brad Ellsworth,768,DEM,34,Daniel Coats,2385,REP,52,,-18,11/2/2010,40,54.58,-14.58,3.42,-3.42,1,-2.615113833,
32692,39288,1525,2010,2010_Sen-G_MD,MD,Sen-G,Sen-G,ABC News/The Washington Post,3,Live Phone,,10/21/2010,1434,Barbara A. Mikulski,805,DEM,64,Eric Wargotz,807,REP,27,,37,11/2/2010,62.25,35.79,26.46,10.54,10.54,1,5.106745224,
32864,39460,1529,2010,2010_Sen-G_NH,NH,Sen-G,Sen-G,ccAdvertising,396,IVR,,10/21/2010,744,Paul W. Hodes,902,DEM,33.1,Kelly Ayotte,900,REP,55.8,,-22.700001,11/2/2010,36.85,60.09,-23.24,0.54,0.54,1,-6.109914161,
32684,39280,1530,2010,2010_Sen-G_NY,NY,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/21/2010,672,Charles E. Schumer,957,DEM,64,Jay Townsend,959,REP,32,,32,11/2/2010,66.32,32.21,34.11,2.11,-2.11,1,-4.242401569,
32684,39279,1531,2010,2010_Sen-GS_NY,NY,Sen-G,Sen-GS,Quinnipiac University,267,Live Phone,,10/21/2010,672,Kirsten E. Gillibrand,4481,DEM,57,Joseph J. DioGuardi,4482,REP,34,,23,11/2/2010,62.95,35.11,27.84,4.84,-4.84,1,-2.243312361,
32649,39245,1533,2010,2010_Sen-G_ND,ND,Sen-G,Sen-G,Rasmussen Reports,277,IVR,,10/21/2010,500,Tracy Potter,882,DEM,25,John Hoeven,881,REP,72,,-47,11/2/2010,22.2,76.17,-53.97,6.97,6.97,1,-0.608575436,
32674,39270,1534,2010,2010_Sen-G_OH,OH,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/21/2010,686,Lee Fisher,985,DEM,36,Rob Portman,986,REP,53,,-17,11/2/2010,39.4,56.85,-17.44,0.44,0.44,1,-3.274809072,
32663,39259,1534,2010,2010_Sen-G_OH,OH,Sen-G,Sen-G,WPA Intelligence,383,Live Phone,,10/21/2010,500,Lee Fisher,985,DEM,38,Rob Portman,986,REP,49,,-11,11/2/2010,39.4,56.85,-17.44,6.44,6.44,1,2.863976542,
32685,39283,1537,2010,2010_Sen-G_PA,PA,Sen-G,Sen-G,Franklin & Marshall College,106,Live Phone,,10/21/2010,489,Joe Sestak,1032,DEM,40,Patrick J. Toomey,2537,REP,48,,-8,11/2/2010,48.99,51.01,-2.02,5.98,-5.98,1,2.211377895,for WGAL | Philadelphia Daily News
32632,39228,1537,2010,2010_Sen-G_PA,PA,Sen-G,Sen-G,Rasmussen Reports,277,IVR,,10/21/2010,750,Joe Sestak,1032,DEM,44,Patrick J. Toomey,2537,REP,48,,-4,11/2/2010,48.99,51.01,-2.02,1.98,-1.98,1,-1.575642917,
73902,138656,4495,2010,2010_House-G_CA-15,CA-15,House-G,House-G,GOP Calls,654,IVR,R,10/21/2010,461,Michael M. Honda,16417,DEM,47.7,Scott Kirkland,16416,REP,36.3,,11.4,11/2/2010,67.6,32.4,35.19,23.79,-23.79,1,16.46829011,for Scott Kirkland
32661,81814,4587,2010,2010_House-G_ID-1,ID-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/21/2010,400,Walt Minnick,10772,DEM,44,Raúl R. Labrador,10773,REP,41,3,3,11/2/2010,41.28,51.02,-9.74,12.74,12.74,0,3.933330201,for The Spokesman-Review
32661,81821,4588,2010,2010_House-G_ID-2,ID-2,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/21/2010,300,Mike Crawford,10774,DEM,17,Mike Simpson,10775,REP,67,,-50,11/2/2010,24.41,68.83,-44.42,5.58,-5.58,1,-1.789754001,for The Spokesman-Review
51810,81885,4628,2010,2010_House-G_KY-3,KY-3,House-G,House-G,Rivercity Polling,291,IVR,R,10/21/2010,239,John Yarmuth,10808,DEM,41,Todd Lally,10809,REP,37,,4,11/2/2010,54.68,44.01,10.67,6.67,-6.67,1,-1.688605012,for Todd Lally
51826,81901,4633,2010,2010_House-O_LA-2,LA-2,House-G,House-O,Impact Research,14,Live Phone,D,10/21/2010,400,Cedric Richmond,10812,DEM,49,Anh Quang Cao,10813,REP,32,,17,11/2/2010,64.59,33.47,31.12,14.12,-14.12,1,6.65277331,for Cedric Richmond
51861,81946,4665,2010,2010_House-G_MI-7,MI-7,House-G,House-G,National Research,225,Live Phone,R,10/21/2010,300,Mark Schauer,10828,DEM,36,Tim Walberg,10829,REP,49,,-13,11/2/2010,45.38,50.16,-4.78,8.22,-8.22,1,0.633451815,for Tim Walberg
51893,81986,4683,2010,2010_House-G_MS-2,MS-2,House-G,House-G,JMC Analytics,156,IVR,,10/21/2010,467,Bennie G. Thompson,10856,DEM,42,William Marcy,10857,REP,41,,1,11/2/2010,61.47,37.64,23.83,22.83,-22.83,1,15.5037395,
32864,117796,4702,2010,2010_House-G_NH-1,NH-1,House-G,House-G,ccAdvertising,396,IVR,,10/21/2010,818,Carol Shea-Porter,10875,DEM,37,Frank C. Guinta,10876,REP,43,,-6,11/2/2010,42.42,54.04,-11.62,5.62,5.62,1,0.216369289,
32864,117797,4703,2010,2010_House-G_NH-2,NH-2,House-G,House-G,ccAdvertising,396,IVR,,10/21/2010,917,Ann McLane Kuster,10877,DEM,34,Charles Bass,10878,REP,44,,-10,11/2/2010,46.76,48.34,-1.58,8.42,-8.42,1,3.060355695,
51984,82110,4741,2010,2010_House-G_NY-22,NY-22,House-G,House-G,Abacus Associates,6,Live Phone,D,10/21/2010,403,Maurice D. Hinchey,10909,DEM,51,George K. Phillips,10910,REP,34,,17,11/2/2010,52.66,47.34,5.32,11.68,11.68,1,5.643935299,for Maurice D. Hinchey
52072,82218,4810,2010,2010_House-G_RI-1,RI-1,House-G,House-G,Public Opinion Strategies,260,Live Phone,R,10/21/2010,300,David N. Cicilline,10967,DEM,41,John J. Loughlin,10968,REP,41,,0,11/2/2010,50.61,44.56,6.06,6.06,-6.06,0.5,1.42321485,for unspecified Republican sponsor
52086,82237,4818,2010,2010_House-G_SD-1,SD-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/21/2010,800,Stephanie Herseth Sandlin,10975,DEM,43,Kristi Noem,10976,REP,45,3,-2,11/2/2010,45.89,48.12,-2.23,0.23,0.23,1,-2.455854422,for Argus Leader | KELO-TV
52085,82236,4818,2010,2010_House-G_SD-1,SD-1,House-G,House-G,Nielson Brothers Polling,231,IVR,,10/21/2010,679,Stephanie Herseth Sandlin,10975,DEM,41.5,Kristi Noem,10976,REP,40,1.8,1.5,11/2/2010,45.89,48.12,-2.23,3.73,3.73,0,0.59915441,
1088,32664,8657,2010,2010_House-G_US,US,House-G,House-G,Princeton Survey Research Associates International,258,Live Phone,,10/21/2010,600,Generic Candidate,13740,DEM,48,Generic Candidate,13741,REP,45,,3,11/2/2010,46.62,53.38,-6.77,9.77,9.77,0,6.216120343,for Newsweek; sample size unavailable; estimated at 600 as a default
27385,32663,8657,2010,2010_House-G_US,US,House-G,House-G,Rasmussen Reports,277,IVR,,10/21/2010,600,Generic Candidate,13740,DEM,39,Generic Candidate,13741,REP,51,,-12,11/2/2010,46.62,53.38,-6.77,5.23,-5.23,1,1.595247366,sample size unavailable; estimated at 600 as a default
1089,117360,8657,2010,2010_House-G_US,US,House-G,House-G,Rasmussen Reports,277,IVR,,10/21/2010,3500,Generic Candidate,13740,DEM,40,Generic Candidate,13741,REP,49,,-9,11/2/2010,46.62,53.38,-6.77,2.23,-2.23,1,-0.895830064,
32676,83587,1278,2010,2010_Gov-G_CA,CA,Gov-G,Gov-G,Public Policy Polling,263,IVR,,10/22/2010,622,Jerry Brown,11276,DEM,53,Meg Whitman,11278,REP,42,,11,11/2/2010,53.77,40.88,12.88,1.88,-1.88,1,-4.59973272,
32639,83655,1279,2010,2010_Gov-G_CO,CO,Gov-G,Gov-G,Public Policy Polling,263,IVR,,10/22/2010,818,John Wright Hickenlooper,11279,DEM,47,Tom Tancredo,13666,IND,44,5,3,11/2/2010,51.05,36.38,14.67,11.67,,1,3.819057835,
53129,84046,1289,2010,2010_Gov-G_NM,NM,Gov-G,Gov-G,GQR,126,Live Phone,D,10/22/2010,603,Diane D. Denish,11316,DEM,45,Susana Martinez,11317,REP,46,,-1,11/2/2010,46.55,53.29,-6.74,5.74,5.74,1,1.075427745,for Diane D. Denish
53128,84045,1289,2010,2010_Gov-G_NM,NM,Gov-G,Gov-G,Public Opinion Strategies,260,Live Phone,R,10/22/2010,800,Diane D. Denish,11316,DEM,42,Susana Martinez,11317,REP,50,,-8,11/2/2010,46.55,53.29,-6.74,1.26,-1.26,1,-3.85443998,for Susana Martinez
32655,84223,1301,2010,2010_Gov-G_PA,PA,Gov-G,Gov-G,Muhlenberg College,219,Live Phone,,10/22/2010,445,Dan Onorato,11326,DEM,37,Thomas W. Corbett,11327,REP,46,,-9,11/2/2010,45.51,54.49,-8.98,0.02,-0.02,1,-3.325477564,for Morning Call
73533,137974,1303,2010,2010_Gov-G_SC,SC,Gov-G,Gov-G,Rasmussen Reports,277,IVR,,10/22/2010,500,Vincent A. Sheheen,11331,DEM,39,Nimrata R. Haley,11332,REP,49,,-10,11/2/2010,47.01,51.49,-4.47,5.53,-5.53,1,-0.962699559,
32843,39439,1507,2010,2010_Sen-G_AK,AK,Sen-G,Sen-G,Hays Research Group,136,Live Phone,D,10/22/2010,500,Lisa Murkowski,2261,W,31,Joe Miller,556,REP,26,25,5,11/2/2010,39.67,35.65,4.01,0.99,,1,-4.349174892,for unspecified Democratic sponsor
32676,39272,1510,2010,2010_Sen-G_CA,CA,Sen-G,Sen-G,Public Policy Polling,263,IVR,,10/22/2010,622,Barbara Boxer,620,DEM,52,Carly Fiorina,623,REP,43,,9,11/2/2010,52.18,42.17,10.01,1.01,-1.01,1,-5.729450431,
32639,39235,1511,2010,2010_Sen-G_CO,CO,Sen-G,Sen-G,Public Policy Polling,263,IVR,,10/22/2010,818,Michael Bennet,638,DEM,47,Ken Buck,2305,REP,47,,0,11/2/2010,48.05,46.42,1.63,1.63,-1.63,0.5,-2.527476184,
32670,39266,1518,2010,2010_Sen-G_IL,IL,Sen-G,Sen-G,Impact Research,14,Live Phone,D,10/22/2010,600,Alexi Giannoulias,752,DEM,38,Mark Kirk,753,REP,36,7,2,11/2/2010,46.42,48.01,-1.6,3.6,3.6,0,1.135729442,for unspecified Democratic sponsor
32655,39251,1537,2010,2010_Sen-G_PA,PA,Sen-G,Sen-G,Muhlenberg College,219,Live Phone,,10/22/2010,445,Joe Sestak,1032,DEM,43,Patrick J. Toomey,2537,REP,46,,-3,11/2/2010,48.99,51.01,-2.02,0.98,-0.98,1,-2.688947127,for Morning Call
63732,117331,8657,2010,2010_House-G_US,US,House-G,House-G,Schoen Cooperman Research,301,Live Phone,,10/22/2010,1000,Generic Candidate,13740,DEM,39,Generic Candidate,13741,REP,48,,-9,11/2/2010,46.62,53.38,-6.77,2.23,-2.23,1,-1.137857664,
32697,83581,1278,2010,2010_Gov-G_CA,CA,Gov-G,Gov-G,Big Village,37,Live Phone,,10/23/2010,888,Jerry Brown,11276,DEM,51,Meg Whitman,11278,REP,44,,7,11/2/2010,53.77,40.88,12.88,5.88,-5.88,1,-0.339370559,for CNN
42407,83586,1278,2010,2010_Gov-G_CA,CA,Gov-G,Gov-G,Rasmussen Reports,277,IVR,,10/23/2010,1000,Jerry Brown,11276,DEM,50,Meg Whitman,11278,REP,41,,9,11/2/2010,53.77,40.88,12.88,3.88,-3.88,1,-2.205318812,for FOX News
32675,83585,1278,2010,2010_Gov-G_CA,CA,Gov-G,Gov-G,Suffolk University,323,Live Phone,,10/23/2010,600,Jerry Brown,11276,DEM,50,Meg Whitman,11278,REP,42,2,8,11/2/2010,53.77,40.88,12.88,4.88,-4.88,1,-1.529603093,
32686,83584,1278,2010,2010_Gov-G_CA,CA,Gov-G,Gov-G,SurveyUSA,325,IVR,,10/23/2010,594,Jerry Brown,11276,DEM,46,Meg Whitman,11278,REP,38,,8,11/2/2010,53.77,40.88,12.88,4.88,-4.88,1,-1.578358974,for KGTV-TV (California) | KPIX-TV (California) | KABC-TV (California) | KFSN-TV Fresno
32700,83654,1279,2010,2010_Gov-G_CO,CO,Gov-G,Gov-G,Big Village,37,Live Phone,,10/23/2010,829,John Wright Hickenlooper,11279,DEM,51,Tom Tancredo,13666,IND,37,10,14,11/2/2010,51.05,36.38,14.67,0.67,,1,-7.823728458,for CNN | Time
32665,83684,1280,2010,2010_Gov-G_CT,CT,Gov-G,Gov-G,Rasmussen Reports,277,IVR,,10/23/2010,1000,Dannel P. Malloy,11281,DEM,47,Thomas C. Foley,11282,REP,44,,3,11/2/2010,49.51,48.95,0.56,2.44,2.44,1,-1.698911667,
32653,83768,1282,2010,2010_Gov-G_GA,GA,Gov-G,Gov-G,SurveyUSA,325,IVR/Live Phone,,10/23/2010,601,Roy Barnes,11285,DEM,39,J. Nathan Deal,11286,REP,49,8,-10,11/2/2010,42.97,53.02,-10.05,0.05,0.05,1,-4.110852953,for WXIA-TV | WMAZ-TV
51744,83786,1283,2010,2010_Gov-G_HI,HI,Gov-G,Gov-G,MRG Research,207,IVR,,10/23/2010,1181,Neil Abercrombie,11287,DEM,49.5,Duke Aiona,11288,REP,44.5,,5,11/2/2010,58.22,41.12,17.1,12.1,-12.1,1,4.043619502,
32667,83807,1285,2010,2010_Gov-G_IL,IL,Gov-G,Gov-G,Rasmussen Reports,277,IVR,,10/23/2010,1000,Pat Quinn,11291,DEM,39,William E. Brady,11292,REP,44,6,-5,11/2/2010,46.79,45.94,0.85,5.85,-5.85,0,0.435334882,
53073,83955,1296,2010,2010_Gov-G_MN,MN,Gov-G,Gov-G,University of Minnesota Hubert H. Humphrey School of Public Affairs,143,Live Phone,,10/23/2010,751,Mark Dayton,11307,DEM,41,Tom Emmer,11308,REP,29,11,12,11/2/2010,43.67,43.25,0.42,11.58,11.58,1,7.685584145,for MPR News
32702,83983,1297,2010,2010_Gov-G_NV,NV,Gov-G,Gov-G,Big Village,37,Live Phone,,10/23/2010,773,Rory Reid,11312,DEM,34,Brian E. Sandoval,11313,REP,58,,-24,11/2/2010,42.34,54.29,-11.95,12.05,-12.05,1,7.180434652,for CNN
42257,84107,1299,2010,2010_Gov-G_OH,OH,Gov-G,Gov-G,Rasmussen Reports,277,IVR,,10/23/2010,1000,Ted Strickland,11320,DEM,43,John Richard Kasich,11321,REP,47,,-4,11/2/2010,47.04,49.04,-2,2,-2,1,-0.516335704,for FOX News
53210,84183,1300,2010,2010_Gov-G_OR,OR,Gov-G,Gov-G,Grove Insight,129,Live Phone,D,10/23/2010,500,John Kitzhaber,11324,DEM,49,Chris Dudley,11325,REP,45,,4,11/2/2010,49.4,47.87,1.53,2.47,2.47,1,-1.378425125,for John Kitzhaber
32696,84215,1301,2010,2010_Gov-G_PA,PA,Gov-G,Gov-G,Big Village,37,Live Phone,,10/23/2010,823,Dan Onorato,11326,DEM,45,Thomas W. Corbett,11327,REP,52,,-7,11/2/2010,45.51,54.49,-8.98,1.98,1.98,1,-1.226465474,for CNN
32672,84219,1301,2010,2010_Gov-G_PA,PA,Gov-G,Gov-G,Ipsos,154,Online,,10/23/2010,400,Dan Onorato,11326,DEM,43,Thomas W. Corbett,11327,REP,49,,-6,11/2/2010,45.51,54.49,-8.98,2.98,2.98,1,-0.587083659,for Reuters
52071,84274,1302,2010,2010_Gov-G_RI,RI,Gov-G,Gov-G,Fleming & Associates,96,Live Phone,,10/23/2010,500,Lincoln Chafee,11330,IND,32.8,John F. Robitaille,11329,REP,25.5,26.2,7.3000002,11/2/2010,36.1,33.57,2.53,4.77,,1,-1.540125242,for WPRI-TV
32697,39293,1510,2010,2010_Sen-G_CA,CA,Sen-G,Sen-G,Big Village,37,Live Phone,,10/23/2010,888,Barbara Boxer,620,DEM,50,Carly Fiorina,623,REP,45,,5,11/2/2010,52.18,42.17,10.01,5.01,-5.01,1,-1.398710505,for CNN
42407,39262,1510,2010,2010_Sen-G_CA,CA,Sen-G,Sen-G,Rasmussen Reports,277,IVR,,10/23/2010,1000,Barbara Boxer,620,DEM,48,Carly Fiorina,623,REP,44,,4,11/2/2010,52.18,42.17,10.01,6.01,-6.01,1,-0.285120909,for FOX News
32675,39271,1510,2010,2010_Sen-G_CA,CA,Sen-G,Sen-G,Suffolk University,323,Live Phone,,10/23/2010,600,Barbara Boxer,620,DEM,52,Carly Fiorina,623,REP,43,2,9,11/2/2010,52.18,42.17,10.01,1.01,-1.01,1,-5.701017532,
32686,39282,1510,2010,2010_Sen-G_CA,CA,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/23/2010,594,Barbara Boxer,620,DEM,45,Carly Fiorina,623,REP,40,,5,11/2/2010,52.18,42.17,10.01,5.01,-5.01,1,-1.546392702,for KGTV-TV (California) | KPIX-TV (California) | KABC-TV (California) | KFSN-TV Fresno
32700,39296,1511,2010,2010_Sen-G_CO,CO,Sen-G,Sen-G,Big Village,37,Live Phone,,10/23/2010,829,Michael Bennet,638,DEM,46,Ken Buck,2305,REP,47,,-1,11/2/2010,48.05,46.42,1.63,2.63,-2.63,0,-1.43896499,for CNN | Time
32665,39261,1512,2010,2010_Sen-G_CT,CT,Sen-G,Sen-G,Rasmussen Reports,277,IVR,,10/23/2010,1000,Richard Blumenthal,656,DEM,53,Linda McMahon,657,REP,42,,11,11/2/2010,55.16,43.22,11.94,0.94,-0.94,1,-3.202535742,
32711,39307,1513,2010,2010_Sen-GS_DE,DE,Sen-G,Sen-GS,Fairleigh Dickinson University,92,Live Phone,,10/23/2010,797,Christopher A. Coons,4467,DEM,57,Christine O'Donnell,4493,REP,36,,21,11/2/2010,56.61,40.03,16.58,4.42,4.42,1,-1.891987152,
32653,39249,1515,2010,2010_Sen-G_GA,GA,Sen-G,Sen-G,SurveyUSA,325,IVR/Live Phone,,10/23/2010,601,Michael Thurmond,705,DEM,34,Johnny Isakson,704,REP,58,5,-24,11/2/2010,39,58.31,-19.31,4.69,-4.69,1,-1.077654951,for WXIA-TV | WMAZ-TV
51744,137137,1516,2010,2010_Sen-G_HI,HI,Sen-G,Sen-G,MRG Research,207,IVR,,10/23/2010,1181,Daniel K. Inouye,713,DEM,62.7,Cam Cavasso,714,REP,30.6,,32.099998,11/2/2010,74.81,21.57,53.24,21.14,-21.14,1,6.725891308,
32667,137339,1518,2010,2010_Sen-G_IL,IL,Sen-G,Sen-G,Rasmussen Reports,277,IVR,,10/23/2010,1000,Alexi Giannoulias,752,DEM,41,Mark Kirk,753,REP,43,7,-2,11/2/2010,46.42,48.01,-1.6,0.4,-0.4,1,-2.054087915,average of multiple versions or turnout models listed in poll
32681,39277,1520,2010,2010_Sen-G_IN,IN,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/23/2010,1600,Brad Ellsworth,768,DEM,32,Daniel Coats,2385,REP,54,7,-22,11/2/2010,40,54.58,-14.58,7.42,-7.42,1,2.918246458,for Downs Center
32701,39297,1523,2010,2010_Sen-G_KY,KY,Sen-G,Sen-G,Big Village,37,Live Phone,,10/23/2010,785,Jack Conway,785,DEM,43,Rand Paul,788,REP,50,,-7,11/2/2010,44.25,55.73,-11.48,4.48,4.48,1,0.141539591,for CNN
32664,39260,1523,2010,2010_Sen-G_KY,KY,Sen-G,Sen-G,Public Policy Polling,263,IVR,,10/23/2010,900,Jack Conway,785,DEM,40,Rand Paul,788,REP,53,,-13,11/2/2010,44.25,55.73,-11.48,1.52,-1.52,1,-2.883652754,
32668,39264,1523,2010,2010_Sen-G_KY,KY,Sen-G,Sen-G,Rasmussen Reports,277,IVR,,10/23/2010,1000,Jack Conway,785,DEM,43,Rand Paul,788,REP,50,,-7,11/2/2010,44.25,55.73,-11.48,4.48,4.48,1,0.149508645,
32682,39278,1524,2010,2010_Sen-O_LA,LA,Sen-G,Sen-O,Clarus Research Group,53,Live Phone,,10/23/2010,700,Charlie Melancon,2407,DEM,38,David Vitter,792,REP,50,,-12,11/2/2010,37.67,56.55,-18.88,6.88,6.88,1,0.01784565,for WWL-TV; among registered voters
32702,39298,1528,2010,2010_Sen-G_NV,NV,Sen-G,Sen-G,Big Village,37,Live Phone,,10/23/2010,773,Harry Reid,930,DEM,45,Sharron Angle,928,REP,49,2,-4,11/2/2010,51.44,45.57,5.87,9.87,-9.87,0,1.944060068,for CNN
32696,39291,1537,2010,2010_Sen-G_PA,PA,Sen-G,Sen-G,Big Village,37,Live Phone,,10/23/2010,823,Joe Sestak,1032,DEM,45,Patrick J. Toomey,2537,REP,49,,-4,11/2/2010,48.99,51.01,-2.02,1.98,-1.98,1,-1.579437575,for CNN
32672,39268,1537,2010,2010_Sen-G_PA,PA,Sen-G,Sen-G,Ipsos,154,Online,,10/23/2010,400,Joe Sestak,1032,DEM,46,Patrick J. Toomey,2537,REP,46,,0,11/2/2010,48.99,51.01,-2.02,2.02,2.02,0.5,-1.953004433,for Reuters
32741,39337,1542,2010,2010_Sen-G_WA,WA,Sen-G,Sen-G,University of Washington Center for Survey Research,364,Live Phone,,10/23/2010,695,Patty Murray,1124,DEM,51,Dino Rossi,1125,REP,45,,6,11/2/2010,52.36,47.64,4.73,1.27,1.27,1,-3.212070704,for KCTS9
32669,39265,1543,2010,2010_Sen-GS_WV,WV,Sen-G,Sen-GS,Rasmussen Reports,277,IVR,,10/23/2010,1000,"Joe Manchin, III",4489,DEM,46,John Raese,4491,REP,48,,-2,11/2/2010,53.47,43.4,10.07,12.07,-12.07,0,5.461179189,
51684,81718,4500,2010,2010_House-G_CA-20,CA-20,House-G,House-G,"Normington, Petts & Associates",232,Live Phone,D,10/23/2010,400,Jim Costa,10706,DEM,47,Andy Vidak,10707,REP,41,,6,11/2/2010,51.7,48.3,3.41,2.59,2.59,1,-5.618069089,for Jim Costa
51683,81717,4500,2010,2010_House-G_CA-20,CA-20,House-G,House-G,SurveyUSA,325,IVR,,10/23/2010,601,Jim Costa,10706,DEM,42,Andy Vidak,10707,REP,52,,-10,11/2/2010,51.7,48.3,3.41,13.41,-13.41,0,8.535228667,for KFSN-TV Fresno
32711,81754,4546,2010,2010_House-G_DE-1,DE-1,House-G,House-G,Fairleigh Dickinson University,92,Live Phone,,10/23/2010,797,John C. Carney Jr.,10736,DEM,53,Glen Urquhart,10737,REP,36,,17,11/2/2010,56.78,41.04,15.74,1.26,1.26,1,-5.520883066,
51744,81794,4585,2010,2010_House-G_HI-1,HI-1,House-G,House-G,MRG Research,207,IVR,,10/23/2010,620,Colleen W. Hanabusa,10762,DEM,50,Charles K. Djou,10763,REP,45,,5,11/2/2010,53.23,46.77,6.46,1.46,-1.46,1,-5.39526901,
51744,138665,4586,2010,2010_House-G_HI-2,HI-2,House-G,House-G,MRG Research,207,IVR,,10/23/2010,560,Mazie Hirono,10764,DEM,58.6,John W. Willoughby,10765,REP,35.1,,23.5,11/2/2010,72.19,25.32,46.87,23.37,-23.37,1,15.37121455,
32681,81865,4610,2010,2010_House-G_IN-3,IN-3,House-G,House-G,SurveyUSA,325,IVR,,10/23/2010,400,Thomas E. Hayhurst,10793,DEM,32,Marlin A. Stutzman,10794,REP,57,7,-25,11/2/2010,33.11,62.76,-29.65,4.65,4.65,1,-1.34004489,for Downs Center
51809,81884,4628,2010,2010_House-G_KY-3,KY-3,House-G,House-G,SurveyUSA,325,IVR,,10/23/2010,588,John Yarmuth,10808,DEM,50,Todd Lally,10809,REP,46,1,4,11/2/2010,54.68,44.01,10.67,6.67,-6.67,1,-1.101311689,for The Courier-Journal
51897,81990,4750,2010,2010_House-G_NC-2,NC-2,House-G,House-G,SurveyUSA,325,IVR,,10/23/2010,400,Bob R. Etheridge,10860,DEM,41,Renee L. Ellmers,10861,REP,46,6,-5,11/2/2010,48.69,49.47,-0.78,4.22,-4.22,1,-4.29368564,for Civitas Institute; among registered voters
52071,82217,4810,2010,2010_House-G_RI-1,RI-1,House-G,House-G,Fleming & Associates,96,Live Phone,,10/23/2010,250,David N. Cicilline,10967,DEM,48,John J. Loughlin,10968,REP,42,,6,11/2/2010,50.61,44.56,6.06,0.06,-0.06,1,-5.733543169,for WPRI-TV
52140,82297,4872,2010,2010_House-G_VA-9,VA-9,House-G,House-G,SurveyUSA,325,IVR,,10/23/2010,608,Frederick C. Boucher,11000,DEM,46,H. Morgan Griffith,11001,REP,47,4,-1,11/2/2010,46.45,51.26,-4.81,3.81,3.81,1,-3.383621032,for WDBJ-TV (Roanoke)
32656,83541,1276,2010,2010_Gov-G_AZ,AZ,Gov-G,Gov-G,Public Policy Polling,263,IVR,,10/24/2010,664,Samuel Pearson Goddard,11272,DEM,44,Janice Kay Brewer,11273,REP,52,,-8,11/2/2010,42.47,54.33,-11.86,3.86,3.86,1,-0.219010753,
32888,117614,1278,2010,2010_Gov-G_CA,CA,Gov-G,Gov-G,TCJ Research,327,IVR,,10/24/2010,1000,Jerry Brown,11276,DEM,46,Meg Whitman,11278,REP,42,,4,11/2/2010,53.77,40.88,12.88,8.88,-8.88,1,2.806355579,
32643,83682,1280,2010,2010_Gov-G_CT,CT,Gov-G,Gov-G,Rasmussen Reports,277,IVR,,10/24/2010,500,Dannel P. Malloy,11281,DEM,49,Thomas C. Foley,11282,REP,46,,3,11/2/2010,49.51,48.95,0.56,2.44,2.44,1,-1.987895819,
63884,117624,1281,2010,2010_Gov-G_FL,FL,Gov-G,Gov-G,TCJ Research,327,IVR,,10/24/2010,1000,Alex Sink,11283,DEM,45,Rick Scott,11284,REP,49,,-4,11/2/2010,47.72,48.87,-1.15,2.85,-2.85,1,-0.804052389,
52964,83767,1282,2010,2010_Gov-G_GA,GA,Gov-G,Gov-G,InsiderAdvantage,243,IVR,,10/24/2010,2119,Roy Barnes,11285,DEM,41.1,J. Nathan Deal,11286,REP,46.9,4.8,-5.8000002,11/2/2010,42.97,53.02,-10.05,4.25,4.25,1,0.856868027,
32705,83766,1282,2010,2010_Gov-G_GA,GA,Gov-G,Gov-G,Rasmussen Reports,277,IVR,,10/24/2010,750,Roy Barnes,11285,DEM,39,J. Nathan Deal,11286,REP,49,5,-10,11/2/2010,42.97,53.02,-10.05,0.05,0.05,1,-4.050412104,
32892,117615,1285,2010,2010_Gov-G_IL,IL,Gov-G,Gov-G,TCJ Research,327,IVR,,10/24/2010,1000,Pat Quinn,11291,DEM,40,William E. Brady,11292,REP,47,,-7,11/2/2010,46.79,45.94,0.85,7.85,-7.85,0,2.112999365,
52986,83840,1286,2010,2010_Gov-G_IA,IA,Gov-G,Gov-G,Global Strategy Group,118,Live Phone,D,10/24/2010,600,Chet Culver,11293,DEM,40,Terry E. Branstad,11294,REP,46,,-6,11/2/2010,43.32,52.94,-9.62,3.62,3.62,1,-1.957880981,for Chet Culver
53127,84044,1289,2010,2010_Gov-G_NM,NM,Gov-G,Gov-G,Rasmussen Reports,277,IVR,,10/24/2010,750,Diane D. Denish,11316,DEM,42,Susana Martinez,11317,REP,52,,-10,11/2/2010,46.55,53.29,-6.74,3.26,-3.26,1,-1.512620273,
